Publication Year,Author,Title,Url,Date,Extra,Manual Tags
2025,"Bhala Priya, S.; Jaganathan, S.; Sivaprakash, P.",IoT-Enhanced Smart Grid Demand Side Management in Photovoltaic Systems Using Hybrid Approach,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009481319&doi=10.1080%2F03772063.2025.2505108&partnerID=40&md5=21863f1d225fe6812cf75e14abf6af80,2025,Publisher: Taylor and Francis Ltd.,#done; Costs; Power; Smart grid; Smart power grids; Renewable energy; Optimisations; Electric power utilization; Electric utilities; Renewable energy sources; Renewable energy source; Energy demands; Internet of things; Energy; Internet of Things; Energy efficiency; Energy management; Natural resources; Hybrid approach; Demand side management; Demand-side; Peak to average ratios; Peak-to-average ratio; Power consumption; Smart home technology; Smart Home Technology; #optimization-control
2025,"Liu, S.; Shi, D.; Wang, Y.; Chai, B.; Ma, W.",A Topology-Aware Power Grid State Estimation Approach via Graph Attention Networks-Based Representation Learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009409823&doi=10.1109%2FICCCBDA64898.2025.11030462&partnerID=40&md5=c9ec41f46cf6202be3af291023617a94,2025,"Journal Abbreviation: Int. Conf. Cloud Comput. Big Data Anal., ICCCBDA",#done; Power grids; Graph neural networks; Network topology; State estimation methods; Anomaly detection; Grid state; Attention mechanisms; Graph representation; graph representation learning; Graph representation learning; Graph theory; Graphic methods; Electric power transmission networks; Complex networks; Graph structures; State estimation; Graph attention network; Self-attention mechanism; Graph attention networks; Topology aware; self-attention mechanism; power grid state estimation; Power grid state estimation; #grid-analysis
2025,"Liu, Y.; Li, Y.; He, S.; Li, Y.; Zhao, Y.; Zeng, Z.",A Physics-Informed Graph Convolution Network for AC Optimal Power Flow Via Refining DC Solution,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012546647&doi=10.1109%2FTPWRS.2025.3589380&partnerID=40&md5=c3b4aadafebd4f2201b62593f0c9b3e2,2025,0 citations (Semantic Scholar/DOI) [2025-11-26] Publisher: Institute of Electrical and Electronics Engineers Inc.,#done; Graph neural networks; Neural-networks; Power flows; Electric load flow; Convolution; Renewable energy; Numerical methods; Flow graphs; Optimal power flows; Optimization; Graph convolution network; Data-driven analysis; Direct-current; graph convolution network; Optimal power flow; Alternating current; Physic-informed neural network; physics-informed neural network; Data flow analysis; Problem solving; data-driven analysis; limited data; Limited data; Power flow constraint; power flow constraints; #optimization-control
2024,"Zhao, J.; Shen, X.; Liu, Y.; Liu, J.; Tang, X.",Enhancing Aggregate Load Forecasting Accuracy with Adversarial Graph Convolutional Imputation Network and Learnable Adjacency Matrix,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204934111&doi=10.3390%2Fen17184583&partnerID=40&md5=5f2cf4f67dcc18f91061d1a7be546fbd,2024,Publisher: Multidisciplinary Digital Publishing Institute (MDPI),#done; Convolutional neural networks; Convolutional neural network; Load forecasting; Spatiotemporal correlation; graph convolutional neural network; Adjacency matrix; Generative adversarial networks; spatio-temporal correlation; Aggregate load; data imputation; aggregate load forecasting; Aggregate load forecasting; Data imputation; Data quality; learnable adjacency matrix; Learnable adjacency matrix; Market participants; #forecasting
2024,"Guo, W.; Lu, J.; Zhao, R.; Tan, H.; Li, Q.",Graph database-based algorithm for analyzing N-1 anticipated faults on grid transmission lines,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207692745&doi=10.1117%2F12.3033489&partnerID=40&md5=819e1eae93f3efa65e8c4b31c01ff2f1,2024,Journal Abbreviation: Proc SPIE Int Soc Opt Eng,#done; Convolutional networks; Graph convolutional network; Large-scales; Network theory (graphs); Graph Databases; Power transmission lines; 'current; Transmission-line; Interconnected power grid; Power distribution lines; Graph database; Grid transmission; N-1 anticipatory fault; Overloaded lines; Relational database systems; Transmission line; #faults-reliability
2025,"Li, H.; Dou, C.; Yue, D.; Hancke, G.P.; Zhang, B.; Xu, L.",Uncertainty Aggregation Characterization for Multi Spatial-Temporal Distributed Energy Resources: A Cloud-Edge-End Collaboration Framework,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009307714&doi=10.1109%2FTII.2025.3575124&partnerID=40&md5=fd7d9b10b81a8fbf77b7eed40963611f,2025,Publisher: IEEE Computer Society,#done; Graph neural networks; Graph neural network; Uncertainty; Spatial temporals; Electric power transmission networks; graph neural network (GNN); Electric power system control; Power control; Regression analysis; Energy resources; Distributed Energy Resources; Probability distributions; Regression modelling; Spatio-temporal data; Data privacy; Federated learning; Spatial distribution; Distributed energy; Quantile regression; Data aggregation; Agglomeration; Distributed cloud; Federated learning (FL); quantile regression (QR) model; Quantile regression model; Uncertainty aggregation; uncertainty aggregation (UA); #optimization-control
2025,"Li, H.; Xie, K.; Huang, X.; Zhao, J.",GNN-based Inspection UAV-assisted Computing Task Scheduling Method for Power Networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009053325&doi=10.1109%2FWCCCT65447.2025.11027945&partnerID=40&md5=a9a26c288e6510107831033194838984,2025,"Journal Abbreviation: World Conf. Comput. Commun. Technol., WCCCT",#done; Power grids; Graph neural networks; Graph Neural Network; Power data; Neural networks; Electric power transmission networks; Learning algorithms; Energy utilization; Optimization; Multi agent systems; Data communication systems; Throughput; Network layers; Energy efficiency; Multi-agent reinforcement learning; Green computing; Scheduling algorithms; Computing power; Multitasking; Edge computing; Intelligent agents; Tasks scheduling; Unmanned aerial vehicles (UAV); Computing task scheduling; Computing Task Scheduling; Computing-task; Data network; Multi-Agent Reinforcement Learning; Power data network; Power Data Network; UAV-assisted power grid inspection; UAV-Assisted Power Grid Inspection; #optimization-control
2025,"Tan, J.; Li, M.; Zhang, J.; Tan, X.; Tao, Y.",Application of multidomain data fusion in equipment-level load forecasting of distribution networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008420444&doi=10.1117%2F12.3068038&partnerID=40&md5=76086d6d379ae2d447a53821aa4b486d,2025,0 citations (Semantic Scholar/DOI) [2025-11-26] Journal Abbreviation: Proc SPIE Int Soc Opt Eng,#done; Graph neural networks; Power distribution networks; Graph Neural Network; Load forecasting; Electric power distribution; Electric power plant loads; Load Forecasting; Smart power grids; Neural networks; Electric power transmission networks; Complex networks; Weather forecasting; Electric load forecasting; Meteorology; Data fusion; Distribution Network; Power system management; Multi-domains; Electric load distribution; Fusion model; Equipment level; Equipment status; Equipment Status; Multi-domain data fusion; Multi-domain Data Fusion; Smart Grid technologies; Technology equipment; #forecasting
2025,"Pliuhin, V.; Biletskyi, I.; Shpika, M.; Trotsai, A.; Synelnykov, O.",INTELLIGENT SYSTEM OF ELECTRICAL NETWORKS OPERATIONAL MANAGEMENT IN EMERGENCY SITUATIONS,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008269020&doi=10.17683%2Fijomam%2Fissue20.39&partnerID=40&md5=97c14899adc443eaf1b2132d3360556d,2025,Publisher: Cefin Publishing House,#done; Graph neural networks; Graph algorithms; Deep learning; Heuristic algorithms; Graphic methods; Smart power grids; Multilayer neural networks; Electric power transmission networks; Flow graphs; Graph structures; Decision making; Fault detection; Restoration; Electric power transmission; Dynamic loads; Electric fault currents; Electrical networks; Multilayers; Networks reconfiguration; Automatic switching; Automatic switching algorithm; Automatic Switching Algorithm; Electrical network reconfiguration; Electrical Networks Reconfiguration; Heuristic graph search; Heuristic Graph Search; Multilayer Perceptron; Multilayers perceptrons; Neural network fault diagnosis; Neural Network Fault Diagnosis; Power delivery; Power Supply Restoration; Power supply restorations; Priority-based; Priority-based power delivery; Priority-Based Power Delivery; Switching algorithms; #faults-reliability
2025,"Chmielowiec, K.; Marino, D.; Dawidowski, P.",Machine Learning-Based Nodal Loadability Estimation for Power System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012253960&doi=10.1109%2FEUROCON64445.2025.11073199&partnerID=40&md5=c8363c9ad7b11d2b149ed97a9efd6f1a,2025,Journal Abbreviation: Proc. - EUROCON: Int. Conf. Smart Technol.,#done; graph neural networks; Graph neural networks; Power; Learning systems; machine learning; Machine-learning; Machine learning; Neural networks; Pattern recognition; voltage stability; Estimation errors; Machine learning approaches; Bus networks; Computation speed; loadability; Loadability; Model training; Modeling architecture; #grid-analysis
2024,"Yao, T.; Wang, J.; Wang, Y.; Zhang, P.; Cao, H.; Chi, X.; Shi, M.",Very Short-Term Forecasting of Distributed PV Power Using GSTANN,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204092565&doi=10.17775%2FCSEEJPES.2022.00110&partnerID=40&md5=d7b114260ecea148f5864abc5bdef915,2024,Publisher: China Electric Power Research Institute,#done; Convolutional networks; Graph convolutional network; Power; Neural-networks; Spatial temporals; graph convolutional networks; Photovoltaic power; Power forecasting; satellite images; Satellite images; Spatial-temporal attention; Distributed photovoltaic power forecasting; spatial-temporal attention; #forecasting
2024,"Lin, N.; Hong, H.; Qian, X.; Zhu, L.; Zhan, X.; Xiao, K.; Zhang, Y.; Wu, P.",Medium- and long-term Load Forecasting of Residential User Groups Based on Graph Convolutional Neural Network and DBSCAN Clustering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200708224&doi=10.1109%2FICPST61417.2024.10601725&partnerID=40&md5=252e91c3027af261a0ddfcb481ccf72f,2024,"Journal Abbreviation: IEEE Int. Conf. Power Sci. Technol., ICPST",#done; Convolutional neural networks; Convolutional neural network; Forecasting; Load forecasting; Convolution; Electric power plant loads; Smart power grids; Electric utilities; Housing; Customer cluster; Customer level; customer-level load forecasting; Customer-level load forecasting; Residential customer cluster; residential customer clusters; Residential customers; Sales; smart distribution grid; Smart distribution grids; spatio-temporally synchronized graph convolutional neural network; Spatio-temporally synchronized graph convolutional neural network; Synchronized graphs; #forecasting
2025,"Venkatesh, K.; Dhasmana, G.; Deokar, S.U.; Thacker, C.; Saravanan, K.G.; Padmashini, R.K.",Osprey Optimization Algorithm and Position-Aware Graph Neural Network for Enhanced Vehicle-to-Grid Control System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007994260&doi=10.1109%2FICTMIM65579.2025.10988307&partnerID=40&md5=17e98805431ee796ea461ba98805b975,2025,"Journal Abbreviation: Proc. Int. Conf. Trends Mater. Sci. Inventive Mater., ICTMIM",#done; Graph neural networks; Graph algorithms; Electric power distribution; Electric power transmission networks; Electric power system control; Electric power system stability; Power control; Charging (batteries); Electric vehicles; Vehicle-to-grid; Electric power transmission; Integer programming; Control systems; Energy management systems; Energy management; Electric Vehicle; Optimization algorithms; Grid stability; Particle swarm optimization (PSO); Swarm intelligence; Mixed-integer linear programming; Electric machine control; Electricity grids; Vehicle transmissions; Aggregator; Charger; Electric energy storage; Electricity Grid; System efficiency; Transmission service; Transmission service operator and vehicle-to-grid; Transmission Service Operator and Vehicle-to-Grid; Vehicle to grids; #optimization-control
2025,"Shakila Bhanu, S.; Kumar, V.S.; Krishna, K.H.; Reddy, A.R.; Reddy, B.V.S.; Khan, P.M.",Adaptive Cyber Attack Detection in Distribution Systems using Machine Learning and Spatiotemporal Patterns,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007524457&doi=10.1109%2FICICCS65191.2025.10985736&partnerID=40&md5=56e00bf3113cb7faa546859e747065b4,2025,"Journal Abbreviation: Proc. Int. Conf. Intell. Comput. Control Syst., ICICCS",#done; Graph neural networks; Graph Neural Networks; Cyber attacks; Intrusion Detection Systems; Network intrusion; Network security; False data injection attacks; Machine-learning; Machine learning; Cyber security; Intelligent systems; Long Short-Term Memory; Malware; Cyberattack detection; Explainable AI; Short term memory; Spatiotemporal analysis; Cyberattack Detection; False Data Injection Attacks; Machine learning in cybersecurity; Machine Learning in Cybersecurity; Power grid securities; Power Grid Security; Spatiotemporal Analysis; #cybersecurity
2025,"Tanolli, N.A.K.; Raza, A.; Gulraiz, A.",Graph Neural Network Analysis Techniques for Power Flow Analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012099626&doi=10.1109%2FICETECC65365.2025.11070259&partnerID=40&md5=d7c487ae3a760b61c55ba011fe72be23,2025,"Journal Abbreviation: Int. Conf. Emerg. Technol. Electron., Comput. Commun., ICETECC",#done; Power Flow; Graph neural networks; Graph Neural Networks; Power flows; Electric load flow; Power flow analyze; Electric power distribution; Graphic methods; Electric power transmission networks; Flow graphs; Electric utilities; Electric power system stability; Trees (mathematics); Reliability theory; Analysis techniques; Electricity distribution networks; Graph methods; Neural network analysis; Simulink; Spanning tree; Stability Analysis; Stability analyze; #grid-analysis
